clade_name	NCBI_tax_id	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella	2;32066;203490;203491;1129771;32068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella;s__Sebaldella_termitidis	2;32066;203490;203491;1129771;32068;826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes	2;142182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes_unclassified	2;142182;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes_unclassified;o__Gemmatimonadetes_unclassified	2;142182;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes_unclassified;o__Gemmatimonadetes_unclassified;f__Gemmatimonadetes_unclassified	2;142182;;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes_unclassified;o__Gemmatimonadetes_unclassified;f__Gemmatimonadetes_unclassified;g__Gemmatimonadetes_unclassified	2;142182;;;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes_unclassified;o__Gemmatimonadetes_unclassified;f__Gemmatimonadetes_unclassified;g__Gemmatimonadetes_unclassified;s__Gemmatimonadetes_bacterium_SCN_70_22	2;142182;;;;;1660163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6817699999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Lentisphaerae	2;256845	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria	2;256845;1313211	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales	2;256845;1313211;278082	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	2;256845;1313211;278082;255528	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	2;256845;1313211;278082;255528;172900	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis_vadensis	2;256845;1313211;278082;255528;172900;172901	0	0	0	0	0	0	0	0	0.13917000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79243	0	0	0	0	0	0	0	0.02592	0	0	0.0063	0	0	0	0	0	0.0036299999999999995	0	0	0.16583	0.07481	0	0.01625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12541	0	0.01545
k__Bacteria;p__Nitrospirae	2;40117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58996	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira	2;40117;203693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58996	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales	2;40117;203693;189778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58996	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	2;40117;203693;189778;189779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58996	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	2;40117;203693;189778;189779;1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58996	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_moscoviensis	2;40117;203693;189778;189779;1234;42253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_sp_OLB3	2;40117;203693;189778;189779;1234;1617410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54513	0	0	0	0	0	0	0	0	0.3128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes	2;203682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	2;203682;203683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Candidatus_Brocadiales	2;203682;203683;1127829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Candidatus_Brocadiales;f__Candidatus_Brocadiaceae	2;203682;203683;1127829;1127830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Candidatus_Brocadiales;f__Candidatus_Brocadiaceae;g__Candidatus_Brocadia	2;203682;203683;1127829;1127830;380240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Candidatus_Brocadiales;f__Candidatus_Brocadiaceae;g__Candidatus_Brocadia;s__Candidatus_Brocadia_sinica	2;203682;203683;1127829;1127830;380240;795830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales	2;203682;203683;112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Isosphaeraceae	2;203682;203683;112;1763524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Isosphaeraceae;g__Paludisphaera	2;203682;203683;112;1763524;1763521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Isosphaeraceae;g__Paludisphaera;s__Paludisphaera_borealis	2;203682;203683;112;1763524;1763521;1387353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1606299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria	2;1224	62.09992	99.70231	90.21855	79.87325	40.83202	94.94672	52.23644	81.60022	19.898320000000002	63.03442	98.83274	89.92715	59.1209	83.32916	48.0309	37.88216	24.02076	68.21934	50.17986	99.93526	52.67193	64.53618	72.62454	89.31719	41.47449	15.88805	14.32148	10.83163	74.21415	1.40666	79.52311999999999	19.17576	63.159580000000005	78.15378	0.6726800000000001	58.0735	14.59806	9.47542	89.01406999999999	89.85159	47.2605	26.66185	18.13231	57.51781	42.46029	43.27515	53.332969999999996	17.569879999999998	55.68773	37.402809999999995	42.56176	18.182129999999997	38.30401	97.09373000000001	37.605270000000004	31.78367	75.19176	1.29075	99.79896	72.26862	12.57432	57.61161	8.87756	100.0	64.73138	54.07521	19.111320000000003	90.93128	35.03586	37.42758	83.72154	86.22672	48.80283	13.54395	72.66285	51.47972	90.4566	61.39386999999999	48.94534	61.04636	59.49484	92.00565	41.48581	28.13509	6.99	11.749410000000001	50.18507	83.64871	35.38945	98.4782	68.25371	37.81378	28.7332	0.19111	59.941309999999994	37.19104
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia	2;1224;1807140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales	2;1224;1807140;225057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae	2;1224;1807140;225057;225058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus	2;1224;1807140;225057;225058;119977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_ferrooxidans	2;1224;1807140;225057;225058;119977;920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	2;1224;28211	0	0.14508	0.69685	24.57848	3.15029	50.523	0.06605	0.00881	2.04609	0.11552	0.24966	0.20578000000000002	0.19617	0.027000000000000003	0.39947	0.40697	0.08985	0.38044	0.12943	0.9687100000000001	0.25101	0.38488	0	0	0.1794	0	0	1.8560599999999998	0	0	0.12147000000000001	0.06364	22.10432	1.3318299999999998	0	0.01035	0	0	0.0101	0.21986	0.34078	0.16696	0	0.07053	0.01365	0	0.01974	0	4.12807	0	3.29405	0	0.038939999999999995	0	0	0.15508	0	0	0.06582	0.040760000000000005	0	0.00504	0.75179	0.18441	0	0	0.13234	0	0.46368000000000004	0.93663	0.01956	0	0	0.028489999999999998	0	0.07159	0	10.31138	0.16697	0	0.01707	0.13245	0.56993	0	0	0	0.06595	0.55504	0	0.016309999999999998	0.9061	0	0	0	0.1919	0.42895
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Alphaproteobacteria_unclassified	2;1224;28211;	0	0	0	0.03399	0	18.11936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Alphaproteobacteria_unclassified;f__Alphaproteobacteria_unclassified	2;1224;28211;;	0	0	0	0.03399	0	18.11936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Alphaproteobacteria_unclassified;f__Alphaproteobacteria_unclassified;g__Phreatobacter	2;1224;28211;;;1632780	0	0	0	0.03399	0	18.11936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Alphaproteobacteria_unclassified;f__Alphaproteobacteria_unclassified;g__Phreatobacter;s__Phreatobacter_oligotrophus	2;1224;28211;;;1632780;1122261	0	0	0	0.03399	0	18.11936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	2;1224;28211;204458	0	0	0.02688	2.1124099999999997	2.76005	23.76343	0	0	0	0	0	0.20578000000000002	0	0	0.01595	0	0.01734	0	0	0	0	0.02663	0	0	0.10960999999999999	0	0	0	0	0	0	0	0	0	0	0.01035	0	0	0	0	0	0	0	0	0	0	0	0	0.12225	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0.00445	0	0	0.7840600000000001	0	0	0	0	0	0	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0.07851	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	2;1224;28211;204458;76892	0	0	0.02688	2.1124099999999997	2.76005	23.76343	0	0	0	0	0	0.20578000000000002	0	0	0.01595	0	0.01734	0	0	0	0	0.02663	0	0	0.10960999999999999	0	0	0	0	0	0	0	0	0	0	0.01035	0	0	0	0	0	0	0	0	0	0	0	0	0.12225	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0.00445	0	0	0.7840600000000001	0	0	0	0	0	0	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0.07851	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	2;1224;28211;204458;76892;41275	0	0	0.02688	0.16565	0	0	0	0	0	0	0	0	0	0	0.01595	0	0	0	0	0	0	0	0	0	0.10960999999999999	0	0	0	0	0	0	0	0	0	0	0.01035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0.02986	0	0	0	0	0	0	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0.06781000000000001	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_diminuta	2;1224;28211;204458;76892;41275;293	0	0	0.02688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10960999999999999	0	0	0	0	0	0	0	0	0	0	0.01035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0.02986	0	0	0	0	0	0	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0.06781000000000001	0	0	0	0	0
