clade_name	NCBI_tax_id	SWESTP57	SWESTP53	SWESTP49	SWESTP37	SWESTP35	SWESTP33	SWESTP31	SWESTP30	SWE41	SWE41a	SWE41a_2	SWE41a_1	Seafield	JTH	IRL69	IRL69_2	IRL69_1	FIN25	FIN25_2	FIN25_1	FH9_S170	FH8_S169	FH7_S168	FH6_S167	FH5_S166	FH4_S165	FH3_S164	FH2_S163	FH1_S162	FH10_S171	ESP75	ESP75_2	ESP75_1	DEU27	DEU27_2	DEU27_1	CP8	CP7	CP6	CP5	CP4	CP3	CP1	BSE93_S121	BSE79_S120	BSE74_S119	BSE100_S122	BH63_S118	BH62_S117	BH61_S116	BH60_S115	BH59_S114	BH58_S113	BH52_S112	BH50_S111	BH49_S110	BH48_S109	BH47_S108	BH46_S107	BH45_S106	BH44_S105	BH39_S104	BH38_S103	BH37_S102	BH36_S101	BH35_S100	BH34B_S99	BH34A_S98	BH33_S97	BH32_S96	BH31_S95	BH30_S94	BH29_S93	BH27_S92	BH25_S91	BH24_S90	BH22_S89	BH20_S88	BH14_S87	BH13_S86	BH11_S85	BH10_S84	BH09_S83	BH07_S82	BH06_S81	BH05_S80	BH04_S79	BH03_S78	BH02_S77	BH01_S76	BFH9_S127	BFH8_S126	BFH6_S125	BFH4_S124	BFH42_S161	BFH41_S160	BFH40_S159	BFH39_S158	BFH38B_S157	BFH38A_S156	BFH37_S155	BFH36_S154	BFH35_S153	BFH34_S152	BFH33_S151	BFH32_S150	BFH31_S149	BFH30_S148	BFH29_S147	BFH28_S146	BFH27_S145	BFH26_S144	BFH25_S143	BFH24_S142	BFH23_S141	BFH22_S140	BFH21_S139	BFH20_S138	BFH1_S123	BFH19_S137	BFH18_S136	BFH17_S135	BFH16_S134	BFH15_S133	BFH14_S132	BFH13_S131	BFH12_S130	BFH11_S129	BFH10_S128	ASMA3	ASMA2	ASMA1	AHMA5	AHMA4	AHMA3	AHMA2	AHMA1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_bolteae	2;1239;186801;186802;186803;1506553;208479	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05806	0	0	0	0	0	0	0	0.0011099999999999999	0.00735	0	0	0.02559	0	0.01171	0.08008	0	0.00592	0	0	0	0	0	0.05039	0.03536	0.02221	0.00518	0.0031100000000000004	0	0.13352999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11344000000000001	0	0	0	0	0.03038	0.00594	0	0	0	0	0	0	4.0159400000000005	0	0.010409999999999999	0	0	0	0	0	0	0	0.00962	0	0	0	0	0	0	0	0	0	0	0.04025	0.0083	0.0095	0.00073	0	0	0	0	0	0.00485	0	0	0	0.00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00614	0.02105	0.048060000000000005	0.3241	0.06196
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_celerecrescens	2;1239;186801;186802;186803;1506553;29354	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028899999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03555	0.010759999999999999	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_citroniae	2;1239;186801;186802;186803;1506553;358743	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01065	0	0	0	0	0	0	0	0.0067	0	0.00777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036799999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0	0.0059
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_clostridioforme	2;1239;186801;186802;186803;1506553;1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025509999999999998	0	0	0	0	0	0	0	0.0329	0	0	0	0.049569999999999996	0	0	0.00514	0	0	0	0	0	0	0	0.06763	0.04742	0.013619999999999998	0.0085	0	0	0.01957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08578	0.07244	0.06239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80082	0.059129999999999995	0.01111	0.03835	0.0838
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_hylemonae	2;1239;186801;186802;186803;1506553;89153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203	0	0.00685
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_lavalense	2;1239;186801;186802;186803;1506553;460384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005200000000000001	0.01167	0	0	0	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021240000000000002	0.06151	0.0070599999999999994	0.01114	0.02241
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_saccharolyticum	2;1239;186801;186802;186803;1506553;84030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713	0.00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937	0	0.0020800000000000003	0.00982	0.00072
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_scindens	2;1239;186801;186802;186803;1506553;29347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2988	0.11632	0.25523	0.01879	0.0239
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_symbiosum	2;1239;186801;186802;186803;1506553;1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225	0.015390000000000001	0.02026	0	0	0.00049	0	0	0	0	0	0	0	0	0	0	0.00673	0.02544	0.016569999999999998	0.00058	0	0	0.08613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069299999999999995	0	0	0.008140000000000001	0.010459999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01205	0	0.11782000000000001	0.06189	0.08199999999999999
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_sp_An118	2;1239;186801;186802;186803;1506553;1965547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Eubacterium_rectale	2;1239;186801;186802;186803;;39491	2.90144	1.2338	5.23645	0.16975	0.30025	0.62131	0.52846	0.08541	2.30498	1.28542	1.03243	1.01675	0.10770999999999999	2.41522	1.0145600000000001	0.68388	0.85295	0.98588	1.0037200000000002	1.94445	0.11589	5.75523	3.68126	0.96294	0.16829000000000002	0.71742	2.62356	1.1618700000000002	0.46175	1.05817	0.579	0.76951	0.79897	1.5117399999999999	2.33855	1.0668	1.7411900000000002	3.02999	0.56366	0.7991199999999999	1.33026	0.67867	3.68203	0.10017999999999999	2.4228	0	0	0	6.48968	9.159989999999999	3.16541	2.11521	2.06792	0.31404	1.4029200000000002	0.64284	0.11067	1.04009	1.97917	0	0.06577999999999999	2.72207	0	0	0	0.14549	4.48382	4.97574	6.69395	0.0779	5.7420800000000005	0.31484	0.17644	0.10397	0	0	0.006529999999999999	3.6314699999999998	0	0	0	0.0067599999999999995	0	0	3.45243	0.44983999999999996	0	0.00647	0	0.00193	6.167730000000001	0.3247	0.48126	3.0230900000000003	0.34353	2.29968	2.62325	2.26551	1.15232	1.2295	0	0.75341	0.03696	0.24114000000000002	0.44497	2.1821200000000003	0.6593399999999999	3.24073	0.10658	0	0.26516	0.042089999999999995	0.0982	0	0	0.04782	0	0	0.40607	0.0559	0.04537	0	0.01815	0	3.02351	9.098460000000001	1.47177	3.3929099999999996	1.72573	0.01838	1.37381	0.038810000000000004	0.50626	0.67387	0.9891399999999999	16.2801	1.93822
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira_pectinoschiza	2;1239;186801;186802;186803;28050;28052	0	0	0	0.0038	0.01996	0.04305	0.051089999999999997	0.03217	0.09446	0.34245	0.20976	0.22981	0	0.53332	0.10443	0.02756	0.054439999999999995	0.20284000000000002	0.21522	0.027569999999999997	0.80008	0.30766	0.15236	0.09422	0.029310000000000003	0.024630000000000003	0.47939	0.060270000000000004	0.07024	0	0.05318	0.05515	0.05442	0.16992000000000002	0	0	0.13771	0.25987	0.11373	0.04696	0.08968999999999999	0.07017999999999999	0.20088	0	0	0	0	0	0.03157	0.056510000000000005	0.58797	0.27939	0.32911	0	0.0038399999999999997	0	0.00486	0	0	0	0	0.08736000000000001	0	0	0	0	0.03505	0.02732	0	0	0	0	0	0	0	0.03052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10175	0	0	0	0	0.2056	0.23253000000000001	0.0889	0.22891	0.24331	0	0.02816	0.0005099999999999999	0.00307	0.0203	0.0539	0	0.30927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26045999999999997	0	0.11707000000000001	0	0	0.00579	0	0.06491	1.00874	0.22299000000000002	1.1897	0.26693
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas;s__Murimonas_intestini	2;1239;186801;186802;186803;1774128;1337051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00586	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_faecis	2;1239;186801;186802;186803;841;301302	0.61764	0	0	0.046110000000000005	0.05822000000000001	0.13062	0.17455	0	0.45151	0.47293	0.43131	0.46282	0.0098	2.3065700000000002	0.11868	0.03907	0.06624	0.18015	0.19397999999999999	0.02561	1.32913	2.07955	1.24542	0.75876	0.11052999999999999	0.8228200000000001	2.44791	0.50522	4.804869999999999	0	0.10878	0.05625	0.049530000000000005	0.07289	0	0	1.34732	4.22845	1.2979	0.35399	0.91166	1.22976	2.24321	0	0	0	0	0	0.8765200000000001	0.95839	4.62782	2.88374	3.39013	0.03057	0.20176	0.00927	0.0101	0.27488	0.32983	0	0.00894	0.42303999999999997	0	0	0	0	0.69082	0.8973899999999999	1.18658	0.01286	0.8042600000000001	0.13613	0.12885	0	0	0.08667000000000001	2.4859299999999998	3.6019699999999997	0	0	0	0	0	0	2.04303	0	0	0	0	0	0.38021	0	0.03383	0.30045	0.07591	0.7172	0.66265	0.6391399999999999	0.46565	0.45493	0	0.14584	0.04293	0.28868	0.30355	0.99897	0.46425	1.15124	0.00396	0	0	0	0	0	0	0.00672	0	0	0.0247	0.05184	0	0	0.03073	0	0.20363	0	0.06729	0.67724	0.5522199999999999	0	0.21491999999999997	0	2.18877	6.11757	0.32761	2.90585	0.29025
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis	2;1239;186801;186802;186803;841;301301	0	0	0	0	0	0	0	0	0.25987	0.13196	0.09091	0.11673	0.01592	0.03782	0.12728	0.07662999999999999	0.11864000000000001	0.13896	0.13213	0	0.04869	0.20403	0.16554000000000002	0.18539	0.0030600000000000002	0.0038200000000000005	0.63422	0.0172	0.07892	0	0.04674	0.02615	0.02864	0.37254	0.44582	0.47086000000000006	0.18887	0.17281	0.01826	0.044739999999999995	0.1008	0.2379	0.2013	0	0	0	0	0	0	0.011170000000000001	0.00301	0	0	0	0	0	0.0773	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07905	0	0	0	0	0.0139	0.6469	0.25106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050519999999999995	0.02961	0.056929999999999994	0.033760000000000005	0.03762	0	0.011009999999999999	0	0	0	0.0712	0	0.07892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01115	0.14295	0.02603	0.08956	0.02283
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_intestinalis	2;1239;186801;186802;186803;841;166486	0	0	0	0	0	0	0	0	0.19388	0.15031	0.08801	0.12339000000000001	0.00093	0.34081	0.0504	0	0.03149	0.09166	0.08589	0	0.05466	0.36679	0.2585	0.08244	0	0.02482	0.43048000000000003	0.45608999999999994	0.06534	0	0.01759	0	0	0	0	0	0.11024	1.0019200000000001	0.3491	0.29899000000000003	0.12007000000000001	0.23456999999999997	0.3395	0	0	0	0	0	0.07479	0.14614000000000002	0	0	0	0	0	0	0	0	0	0	0	0.06978999999999999	0	0	0	0	0.11955999999999999	0.18109	0.24984	0	0.30875	0	0	0	0	0	0	0.04741	0	0	0	0	0	0	0.39316999999999996	0	0	0	0	0	0	0	0	0.025269999999999997	0	0.18492999999999998	0.01565	0.05826	0	0	0	0.0012	0	0	0.00351	0.07484	0.027510000000000003	0.3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16293	0	0	0.01966	0	0	0.007209999999999999	0.00042	0.17298	0.07203999999999999
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_inulinivorans	2;1239;186801;186802;186803;841;360807	0	0	0	0	0.01411	0.02036	0.013999999999999999	0	0.32335	0.21713000000000002	0.13352999999999998	0.23121	0.005229999999999999	0.5321100000000001	0.11515999999999998	0.05155	0.07335	0.13899	0.10558	0	0.01545	0.90166	0.7682899999999999	0.040310000000000006	0.00028	0.44051	0.63907	0.07765	0.73874	0	0.03645	0.08177000000000001	0.07	0.10998	0	0	0.33026	1.14327	0.14473	0.26383	0.35	1.5278200000000002	0.71509	0	0	0	0	0	0.58606	1.19999	0.94527	0.6096	0.59491	0	0.059120000000000006	0.31261	0.69025	0	0.94105	0	0	0.51399	0	0	0	0	0.42118999999999995	0.55815	0.5156	0	0.24201999999999999	0	0	0	0	0.02515	5.14435	1.6478599999999999	0	0	0	0	0	0	0.60221	0	0	0	0	0	1.83348	0	0.09802000000000001	0.35401	0.05304	0.9093200000000001	0.58627	0.66333	0.37037	0.38447	0	0.01835	0	0.14703	0.22691	0.15248	0.21619000000000002	1.31044	0.0021899999999999997	0	0	0	0	0	0	0	0	0	0.07421	0	0	0	0	0	0.00795	0	0	0.67814	0.01807	0	0.019540000000000002	0	0.01991	0.21347	0.05998	0.29331	0.0614
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_CAG_182	2;1239;186801;186802;186803;841;1262942	0	0	0	0	0	0	0	0	0.02251	0.00122	0	0	0	0.00427	0.0037600000000000003	0	0	0	0	0	0	0.02545	0.0093	0.021169999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012790000000000001	0	0	0	0	0	0	0	0	0	0.028030000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644	0	0.0086	0	0.00987	0	0	0	0	0	0	0	0	0	0.0042899999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17087	0	0.015780000000000002	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_CAG_303	2;1239;186801;186802;186803;841;1262944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488	0	0	0	0	0	0	0	0.013619999999999998	0.006640000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07814	0.07765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01781	0	0	0	0	0	0	0	0	0	0	0.01847	0.00295	0.0005099999999999999	0.01432	0.01591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_CAG_309	2;1239;186801;186802;186803;841;1262945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00606	0	0	0	0	0	0	0	0	0	0	0.00263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_CAG_471	2;1239;186801;186802;186803;841;1262948	0	0	0	0	0	0	0	0.01223	0.01684	0	0	0	0	0.06483	0.01201	0	0.00466	0.00121	0.0034100000000000003	0	0	0.06682	0.02155	0	0	0	0.2402	0	0.05118	0	0	0	0.0057399999999999994	0	0	0	0	0.005	0.01123	0	0	0.0012	0.02471	0	0	0	0	0	0.04359	0.12525999999999998	0.09863	0	0.024630000000000003	0	0	0.00645	0.1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09739	0.0253	0	0	0	0	0	0	0.14962	0	0	0	0	0	0	0	0	0.04969	0	0.19417	0.04481	0.029580000000000002	0.15804	0.17917	0	0.0025800000000000003	0.00206	0	0.01372	0.15145999999999998	0	0.07821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0.00933	0.00796
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas_intestinalis	2;1239;186801;186802;186803;1769710;1653434	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333	0	0	0	0	0	0	0	0	0	0	0	0.00827	0	0	0.02118	0	0	0	0	0	0	0	0.018690000000000002	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01787	0	0	0	0	0	0	0	0	0	0.01711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015080000000000001	0.38133	0.04974	0.05347999999999999	0.023569999999999997
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella_nexilis	2;1239;186801;186802;186803;1506577;29361	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0.00301	0	0	0	0	0	0	0	0	0	0	0.00307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00718	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006540000000000001	0.03508	0.00678
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp_57_20	2;1239;186801;186802;216572;459786;1897011	0	0	0	0.024909999999999998	0.059000000000000004	0.06505	0.11946	0.01733	0.0884	0.1378	0.04275	0.09592	0.01911	0.12443	0.03766	0	0.0161	0.05646	0.039619999999999995	0	0.01778	0.17325	0.1024	0.38516	0	0.0043100000000000005	0.10161	0	0.15372	0	0	0	0	0	0	0	0.23521	0.50215	0.046939999999999996	0.11885	0.16214	0.49668	0.15365	0	0	0	0	0	0.43377	0.3885	0.26249	0	0	0	0.14765999999999999	0.09124	0	0	0.12046	0	0	0.26883	0	0	0	0	0.20842	0.14265	0.1467	0	0.28554	0	0	0	0	0.93475	0.7829699999999999	8.48093	0	0	0	0	0	0	0.47621	0.20476	0	0	0	0	0.43054	0	0	0.27394	0	0.33735	0.2712	0.40224	0.12070999999999998	0.11830999999999998	0	0.20655	0.00603	0.04987	0.07274	0.17704	0.016040000000000002	0.21243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07966000000000001	0	0	0	0	0.30655	0.05931	0	0	0	0.89838	0.0016699999999999998	0.08069	0.1698	0.01866
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_sp_CAG_241	2;1239;186801;186802;216572;459786;1262911	0	0	0	0.16541	0.19805999999999999	0.23171	0.24775999999999998	0.2476	0.31188	0.28434	0.13348	0.19299000000000002	0.08431	0.23645	0.10826	0.05125	0.05745	0.24722	0.25132	0.18349000000000001	0	0.17468	0.14626	0.00288	0.00762	0	0.034210000000000004	0.01146	0.19576	0	0.16959000000000002	0.20187	0.24231999999999998	0.3359	0.12130999999999999	0.13573	0.65109	1.20547	0.09211	0.08542999999999999	0.15522	0.61619	0.77818	0	0	0	0	0	0.23214	0.2909	0.18105	0	0.01866	0	0.08466	0.015819999999999997	0.17843	0	0.20999	0	0	0.16788	0	0	0	0	0.71895	0.6369100000000001	0.5290699999999999	0	0.21334	0	0	0	0	0.8282700000000001	0.00141	0.46365	0	0	0	0	0	0	0.09984	0	0	0	0	0	0.24794000000000002	0	0	0.4333	0	0.29851	0.23501	0.51788	0.13312000000000002	0.13696	0	0.08182	0	0.0106	0.03247	0.2406	0.01401	0.21151999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0.00725	0	0.1113	0	0.11900999999999999	0.19216	0.06045	0.19662000000000002	0	0	0	0	0	0.12232	0.07159	0.07725	0.17252
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Acetoanaerobium;s__Acetoanaerobium_noterae	2;1239;186801;186802;186804;186831;745369	0	0	0	0.20775	0.14528	0.21448000000000003	0.10792	0.66166	0.04721	0.00882	0	0	0	0.11307	0	0	0	0.09698	0.08874	0	0.01321	0	0	0	0	0	0.00303	0.00639	0.00838	0	0.24636999999999998	0.03157	0.0228	0.29864	0	0.02758	0	0	0	0	0.00125	0	0.00375	0	0	0	0	0	0	0	0	0	0	0	0	0.44373999999999997	0.16283	0.10955	0	0.0311	0.02752	0.39179	0.16230999999999998	0.03592	0.39962	0.17002	0.04817	0.00598	0	0.13549	0	0.20002	0.47847	0	0	0	0	0	0	0	0	0	0	0.0272	0	0	0	0	0	0	0	0	0	0	0	0.061020000000000005	0.25151999999999997	0.03362	0.28137	0.29231	0.02047	0	0.0201	0	0	0.013090000000000001	0	0.04297	0.24164000000000002	0	0	0	0	0	0	0	0	1.28433	0.008020000000000001	0.00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15137	0.034260000000000006	0.10569	0.09598999999999999
